
[  0]     430 || B: 1.206 | C: 1.575 | M: 1.142 | S: 0.105 | T: 4.029 || ETA: 2 days, 4:58:59 || timer: 1.340
[  0]     440 || B: 1.191 | C: 1.549 | M: 1.120 | S: 0.105 | T: 3.964 || ETA: 2 days, 5:27:46 || timer: 1.283
[  0]     450 || B: 1.172 | C: 1.523 | M: 1.109 | S: 0.105 | T: 3.908 || ETA: 2 days, 5:22:05 || timer: 1.463
[  0]     460 || B: 1.175 | C: 1.524 | M: 1.098 | S: 0.104 | T: 3.900 || ETA: 2 days, 5:17:05 || timer: 1.355
[  0]     470 || B: 1.163 | C: 1.499 | M: 1.083 | S: 0.102 | T: 3.847 || ETA: 2 days, 5:10:53 || timer: 1.325
[  0]     480 || B: 1.160 | C: 1.468 | M: 1.059 | S: 0.101 | T: 3.787 || ETA: 2 days, 5:06:23 || timer: 1.402
[  0]     490 || B: 1.142 | C: 1.445 | M: 1.041 | S: 0.101 | T: 3.729 || ETA: 2 days, 5:01:54 || timer: 1.338
[  0]     500 || B: 1.135 | C: 1.410 | M: 1.031 | S: 0.103 | T: 3.679 || ETA: 2 days, 4:58:06 || timer: 1.450
[  0]     510 || B: 1.122 | C: 1.372 | M: 1.018 | S: 0.102 | T: 3.614 || ETA: 2 days, 4:53:07 || timer: 1.277
[  0]     520 || B: 1.107 | C: 1.336 | M: 1.006 | S: 0.101 | T: 3.549 || ETA: 2 days, 4:48:32 || timer: 1.302
[  0]     530 || B: 1.090 | C: 1.306 | M: 0.983 | S: 0.099 | T: 3.478 || ETA: 2 days, 4:44:53 || timer: 1.370
[  0]     540 || B: 1.076 | C: 1.299 | M: 0.977 | S: 0.097 | T: 3.448 || ETA: 2 days, 5:05:37 || timer: 1.338
[  0]     550 || B: 1.056 | C: 1.278 | M: 0.961 | S: 0.095 | T: 3.389 || ETA: 2 days, 5:01:00 || timer: 1.384
[  0]     560 || B: 1.032 | C: 1.243 | M: 0.944 | S: 0.094 | T: 3.313 || ETA: 2 days, 4:56:12 || timer: 1.311
[  0]     570 || B: 1.014 | C: 1.218 | M: 0.925 | S: 0.092 | T: 3.249 || ETA: 2 days, 4:52:29 || timer: 1.328
[  0]     580 || B: 1.003 | C: 1.211 | M: 0.930 | S: 0.091 | T: 3.234 || ETA: 2 days, 4:49:05 || timer: 1.314
[  0]     590 || B: 1.001 | C: 1.233 | M: 0.938 | S: 0.091 | T: 3.262 || ETA: 2 days, 4:44:59 || timer: 1.304
[  0]     600 || B: 0.985 | C: 1.223 | M: 0.920 | S: 0.090 | T: 3.218 || ETA: 2 days, 4:41:04 || timer: 1.406
[  0]     610 || B: 0.971 | C: 1.217 | M: 0.904 | S: 0.089 | T: 3.182 || ETA: 2 days, 4:37:47 || timer: 1.272
[  0]     620 || B: 0.958 | C: 1.213 | M: 0.898 | S: 0.088 | T: 3.157 || ETA: 2 days, 4:33:58 || timer: 1.279
[  0]     630 || B: 0.948 | C: 1.212 | M: 0.899 | S: 0.088 | T: 3.148 || ETA: 2 days, 4:31:59 || timer: 1.430
[  0]     640 || B: 0.943 | C: 1.194 | M: 0.887 | S: 0.088 | T: 3.112 || ETA: 2 days, 4:48:31 || timer: 1.380
[  0]     650 || B: 0.942 | C: 1.175 | M: 0.882 | S: 0.087 | T: 3.086 || ETA: 2 days, 4:44:41 || timer: 1.325
[  0]     660 || B: 0.933 | C: 1.162 | M: 0.870 | S: 0.086 | T: 3.052 || ETA: 2 days, 4:40:43 || timer: 1.274
[  0]     670 || B: 0.929 | C: 1.163 | M: 0.866 | S: 0.086 | T: 3.043 || ETA: 2 days, 4:37:54 || timer: 1.306
[  0]     680 || B: 0.919 | C: 1.151 | M: 0.855 | S: 0.086 | T: 3.012 || ETA: 2 days, 4:35:19 || timer: 1.364
[  0]     690 || B: 0.913 | C: 1.125 | M: 0.839 | S: 0.086 | T: 2.963 || ETA: 2 days, 4:32:02 || timer: 1.340
[  0]     700 || B: 0.902 | C: 1.110 | M: 0.841 | S: 0.085 | T: 2.939 || ETA: 2 days, 4:28:39 || timer: 1.320
[  0]     710 || B: 0.891 | C: 1.095 | M: 0.838 | S: 0.086 | T: 2.909 || ETA: 2 days, 4:25:14 || timer: 1.297
[  0]     720 || B: 0.880 | C: 1.078 | M: 0.830 | S: 0.084 | T: 2.872 || ETA: 2 days, 4:22:10 || timer: 1.376
[  0]     730 || B: 0.868 | C: 1.058 | M: 0.814 | S: 0.083 | T: 2.823 || ETA: 2 days, 4:19:59 || timer: 1.258
[  0]     740 || B: 0.852 | C: 1.037 | M: 0.808 | S: 0.081 | T: 2.778 || ETA: 2 days, 4:35:15 || timer: 1.367
