000318 45 2 0.543 
000734 35 2 0.55 
000351 17 2 0.534 
001740 65 5 0.303 
001281 10 4 0.252 
000837 12 4 0.323 
000717 37 6 0.302 
000430 35 2 0.575 
001539 9 3 0.25 
000237 49 2 0.54 
000471 27 8 0.602 
001433 59 5 0.337 
001426 77 5 0.298 
000854 10 4 0.35 
001493 61 5 0.303 
001169 14 4 0.376 
000775 41 8 0.671 
000696 35 3 0.248 
001149 12 4 0.254 
000565 45 8 0.682 
000899 11 3 0.248 
001454 25 3 0.258 
001371 11 3 0.235 
000025 10 3 0.23 
001326 11 4 0.262 
001458 55 5 0.355 
000602 33 7 0.297 
001494 13 3 0.238 
001045 14 4 0.258 
000267 61 2 0.543 
000117 11 2 0.64 
001227 10 2 0.207 
001095 14 4 0.373 
000021 10 2 0.638 
000125 47 2 0.543 
001417 55 5 0.403 
001240 20 4 0.383 
000162 9 2 0.326 
001235 23 4 0.331 
000579 39 8 0.497 
000828 13 3 0.215 
000110 18 2 0.584 
000691 37 7 0.433 
000417 27 8 0.5 
000387 49 2 0.544 
001311 12 4 0.264 
000714 41 8 0.654 
001579 28 3 0.259 
000001 12 2 0.429 
000729 53 8 0.381 
001609 37 3 0.266 
000324 11 2 0.613 
000446 43 8 0.686 
000530 45 6 0.247 
000654 33 8 0.477 
000582 37 7 0.248 
000506 39 7 0.321 
000601 33 7 0.501 
000771 47 8 0.63 
000332 45 2 0.565 
000119 11 2 0.332 
000274 15 2 0.61 
000039 43 2 0.554 
000312 57 2 0.538 
000403 43 2 0.554 
000750 49 7 0.373 
000219 7 2 0.487 
000327 45 2 0.555 
000720 33 8 0.486 
000325 8 2 0.263 
000716 37 6 0.302 
000488 37 7 0.346 
001470 27 5 0.321 
000329 17 2 0.419 
000350 12 4 0.216 
001201 15 4 0.389 
000286 10 2 0.522 
001643 89 5 0.281 
001495 21 5 0.278 
000434 33 7 0.48 
000741 41 8 0.447 
000541 37 7 0.456 
000704 47 7 0.287 
001659 31 3 0.266 
000763 25 8 0.733 
000722 39 8 0.439 
000613 35 4 0.319 
000620 43 7 0.272 
