000203 14 2 0.508 
000358 57 2 0.543 
000079 27 2 0.55 
000357 57 2 0.543 
001661 61 5 0.254 
001072 8 4 0.394 
000159 41 2 0.544 
001531 23 5 0.289 
001626 49 8 0.281 
001668 79 7 0.397 
000141 15 2 0.523 
001607 41 5 0.408 
000808 13 4 0.403 
000343 71 2 0.547 
001457 55 5 0.355 
000174 8 2 0.436 
000968 16 4 0.318 
001392 15 2 0.227 
000294 18 2 0.58 
000804 15 4 0.305 
000789 33 7 0.311 
000151 33 2 0.55 
000359 17 2 0.6 
000072 4 2 0.506 
001197 12 3 0.23 
001623 49 5 0.324 
001016 11 4 0.334 
000342 71 2 0.547 
001713 91 5 0.36 
001151 9 4 0.356 
001119 18 4 0.285 
000236 11 2 0.524 
000809 10 4 0.333 
001558 69 5 0.25 
001552 63 5 0.338 
001381 9 4 0.403 
000668 35 3 0.204 
000986 9 4 0.34 
001541 25 5 0.298 
000169 8 2 0.466 
000674 37 8 0.373 
001686 87 7 0.248 
000902 17 4 0.318 
000836 12 4 0.357 
000881 11 4 0.346 
000167 47 2 0.555 
001068 14 4 0.309 
000388 49 2 0.544 
000571 29 8 0.756 
000597 35 2 0.401 
001639 33 3 0.284 
000821 7 4 0.351 
001089 13 4 0.308 
001264 15 4 0.384 
000080 27 2 0.55 
000260 9 2 0.494 
001622 49 5 0.324 
001349 14 4 0.329 
000735 35 2 0.55 
001017 14 4 0.28 
001520 49 5 0.266 
001638 61 5 0.363 
001533 95 7 0.291 
001078 10 4 0.358 
001628 71 5 0.37 
000753 27 6 0.316 
001640 67 2 0.658 
001448 49 5 0.286 
001712 91 5 0.36 
001723 65 6 0.297 
001026 14 4 0.291 
000661 37 8 0.579 
000113 57 2 0.544 
000875 7 4 0.348 
000292 47 2 0.56 
000511 31 7 0.468 
001303 11 4 0.387 
001032 14 4 0.34 
001685 87 7 0.248 
000959 15 4 0.326 
000402 43 2 0.554 
001710 77 5 0.28 
001523 55 5 0.28 
000552 41 8 0.723 
000356 21 3 0.194 
000461 43 7 0.294 
000651 41 8 0.388 
000016 8 2 0.514 
000354 17 2 0.606 
001506 23 5 0.267 
000003 45 2 0.547 
001308 13 3 0.199 
000431 35 2 0.575 
001096 11 4 0.427 
001074 14 4 0.38 
000848 11 3 0.274 
001048 15 4 0.389 
001358 12 4 0.321 
000936 16 3 0.236 
000711 35 2 0.33 
000316 17 2 0.505 
000374 12 2 0.583 
000234 7 2 0.583 
000513 47 5 0.252 
000097 39 2 0.564 
000238 49 2 0.54 
001042 9 4 0.442 
001313 12 4 0.34 
000945 13 4 0.242 
000108 45 2 0.556 
000053 43 2 0.551 
001743 61 5 0.397 
001183 12 4 0.381 
001530 23 5 0.289 
001039 13 4 0.238 
000507 39 7 0.321 
001124 12 4 0.281 
000182 10 2 0.54 
000054 43 2 0.551 
001510 29 5 0.245 
000206 11 2 0.512 
000960 14 3 0.245 
001099 16 4 0.397 
000098 39 2 0.564 
001220 13 4 0.303 
001037 15 4 0.342 
001650 35 2 0.623 
000500 43 5 0.251 
001356 12 3 0.212 
001218 14 3 0.208 
000703 35 3 0.254 
001394 12 4 0.312 
001642 89 5 0.281 
000534 41 8 0.46 
001453 27 5 0.393 
000245 6 2 0.476 
000118 14 3 0.186 
001676 69 5 0.246 
001491 41 5 0.263 
001598 45 5 0.382 
000998 9 4 0.314 
000645 43 8 0.462 
000287 45 2 0.561 
000512 47 5 0.252 
001512 71 6 0.32 
000993 19 3 0.22 
001608 41 5 0.408 
001487 57 5 0.338 
001562 49 5 0.335 
000801 16 4 0.283 
000257 53 2 0.542 
000185 15 2 0.627 
001466 23 7 0.319 
000759 41 7 0.289 
000627 33 6 0.283 
001178 11 4 0.352 
001427 83 6 0.309 
000820 16 4 0.408 
000756 19 8 0.598 
000555 37 6 0.275 
000368 45 2 0.546 
001049 13 4 0.33 
000229 11 2 0.542 
000160 41 2 0.544 
000600 33 7 0.501 
000221 10 2 0.491 
001295 7 4 0.337 
001752 57 5 0.318 
001482 65 6 0.323 
000896 11 4 0.348 
000404 31 8 0.56 
001496 21 5 0.278 
001107 12 4 0.258 
000391 11 2 0.434 
001336 12 4 0.299 
000209 7 2 0.557 
000477 37 8 0.412 
001274 11 4 0.286 
001486 17 7 0.252 
001474 9 2 0.202 
000418 41 6 0.321 
001066 14 4 0.384 
000453 57 8 0.561 
001408 69 5 0.299 
001754 36 3 0.231 
000043 8 2 0.406 
000721 33 8 0.486 
000346 13 2 0.289 
001683 127 5 0.361 
000681 23 8 0.357 
001569 29 3 0.224 
000805 15 4 0.362 
001633 75 5 0.322 
001625 49 8 0.281 
000349 21 2 0.594 
001339 15 4 0.313 
000814 13 4 0.384 
001184 9 4 0.361 
000799 43 8 0.758 
000662 31 7 0.289 
001431 67 2 0.691 
001732 77 5 0.235 
001437 61 5 0.387 
001507 67 4 0.271 
000319 16 2 0.638 
001403 8 4 0.327 
001093 13 4 0.365 
001059 13 4 0.358 
001756 45 5 0.305 
001719 21 3 0.272 
000152 33 2 0.55 
001690 87 5 0.326 
001549 12 2 0.26 
001199 12 4 0.318 
000317 45 2 0.543 
000204 9 2 0.501 
000323 39 2 0.551 
000447 43 8 0.686 
000172 41 2 0.55 
000210 8 2 0.356 
001618 61 5 0.388 
000693 41 8 0.461 
000032 45 2 0.543 
000338 67 2 0.56 
000786 29 8 0.597 
000608 43 8 0.466 
001566 25 6 0.335 
001439 29 3 0.24 
001222 13 4 0.387 
000585 51 7 0.297 
001385 12 4 0.26 
000583 37 7 0.248 
001003 13 4 0.348 
000528 37 7 0.381 
001302 11 4 0.262 
001137 9 4 0.307 
000489 37 7 0.346 
000880 15 4 0.372 
001696 49 3 0.218 
001159 9 4 0.411 
000518 41 6 0.323 
000612 35 4 0.319 
000140 15 2 0.498 
000311 11 2 0.484 
000244 8 2 0.525 
001267 11 4 0.366 
001511 29 5 0.245 
001362 7 3 0.198 
001055 12 4 0.279 
000282 47 2 0.557 
000384 13 2 0.471 
001750 41 5 0.244 
001674 30 3 0.27 
001148 10 4 0.336 
000595 39 7 0.472 
001508 67 4 0.271 
001033 14 4 0.331 
001056 12 4 0.359 
001373 13 4 0.337 
001644 40 3 0.239 
001460 41 7 0.271 
000372 55 2 0.554 
001173 9 3 0.243 
000235 6 2 0.537 
001400 7 4 0.303 
001024 11 4 0.41 
001554 12 3 0.188 
000314 16 2 0.368 
000826 13 4 0.379 
000150 8 2 0.499 
000663 31 7 0.289 
000983 13 4 0.334 
001620 43 5 0.285 
001653 83 5 0.277 
000407 51 2 0.529 
001319 11 4 0.315 
000379 8 2 0.433 
001434 8 2 0.338 
001179 11 4 0.252 
001102 11 4 0.371 
001709 64 3 0.265 
000176 37 2 0.533 
001564 22 3 0.241 
000991 18 4 0.215 
000558 45 5 0.301 
000211 3 2 0.535 
001532 95 7 0.291 
000437 43 6 0.307 
001034 19 4 0.332 
000189 14 2 0.601 
000036 7 2 0.473 
001410 73 6 0.349 
001424 30 2 0.227 
001071 9 4 0.328 
001109 14 4 0.289 
001429 25 3 0.226 
000297 41 2 0.543 
000275 15 2 0.458 
001727 71 5 0.354 
001106 12 4 0.327 
000111 13 2 0.456 
000891 13 4 0.292 
000981 11 4 0.308 
001167 11 4 0.285 
000777 29 7 0.265 
000615 37 5 0.278 
001304 13 4 0.325 
001194 11 4 0.331 
001666 73 7 0.249 
000965 16 4 0.348 
001688 83 5 0.261 
000103 41 2 0.555 
000853 15 4 0.369 
001206 12 3 0.23 
000920 13 4 0.287 
001126 12 4 0.411 
001144 10 4 0.4 
000226 10 2 0.517 
000867 15 4 0.26 
001162 11 4 0.381 
001629 31 3 0.279 
000705 47 7 0.287 
000905 12 4 0.351 
000548 37 7 0.28 
001464 8 3 0.264 
000939 15 4 0.254 
001751 41 5 0.244 
000005 9 2 0.461 
000215 15 2 0.502 
001651 35 2 0.623 
001498 33 6 0.293 
001736 45 6 0.325 
000263 43 2 0.557 
000603 33 7 0.297 
001578 33 6 0.275 
001372 12 4 0.369 
001195 11 4 0.282 
001416 59 6 0.326 
001211 12 4 0.308 
001046 13 4 0.348 
001599 28 2 0.342 
001080 14 4 0.28 
001023 13 3 0.244 
000470 27 8 0.602 
000143 47 2 0.539 
001413 57 6 0.388 
000321 12 2 0.338 
001484 7 2 0.411 
000394 10 2 0.47 
000972 18 4 0.277 
000410 23 8 0.606 
000666 47 8 0.737 
001412 57 6 0.388 
001594 39 2 0.281 
001614 25 3 0.242 
001020 14 4 0.239 
001168 12 4 0.322 
001154 11 4 0.302 
001320 6 4 0.226 
000166 11 2 0.544 
000844 13 4 0.357 
001248 12 3 0.195 
000609 43 8 0.466 
001252 20 4 0.374 
000254 8 2 0.581 
001272 13 4 0.233 
000088 11 2 0.567 
001452 27 5 0.393 
000291 15 2 0.531 
000288 45 2 0.561 
001365 7 2 0.235 
001557 69 5 0.25 
001147 9 4 0.357 
001175 9 4 0.324 
001070 15 4 0.328 
001575 45 6 0.329 
000989 13 4 0.293 
000290 12 2 0.315 
001711 77 5 0.28 
001471 27 5 0.321 
001060 13 4 0.216 
001577 33 6 0.275 
000963 14 4 0.251 
000307 55 2 0.552 
000002 3 2 0.458 
000924 16 3 0.24 
000494 33 7 0.466 
001375 11 4 0.389 
001076 10 4 0.39 
001438 61 5 0.387 
000554 37 6 0.275 
000057 10 2 0.53 
000375 11 2 0.412 
001314 14 4 0.242 
000096 11 2 0.497 
001350 14 4 0.303 
001573 69 5 0.337 
001171 12 4 0.317 
000308 55 2 0.552 
001327 13 4 0.361 
000727 45 8 0.724 
000838 6 4 0.392 
001127 11 4 0.307 
001473 67 2 0.245 
000813 14 4 0.322 
000082 6 2 0.358 
001517 69 5 0.3 
001128 12 4 0.241 
001193 10 4 0.297 
001687 83 5 0.261 
000728 53 8 0.381 
000977 13 4 0.346 
001435 53 5 0.298 
000822 8 3 0.217 
001477 51 5 0.281 
000390 11 2 0.332 
001249 12 4 0.388 
000752 27 6 0.316 
001260 13 4 0.24 
001363 8 4 0.397 
001497 33 6 0.293 
001011 11 4 0.353 
000250 8 2 0.248 
001005 9 3 0.216 
001376 11 4 0.301 
001086 10 4 0.34 
000145 5 2 0.467 
001318 15 4 0.388 
000744 41 8 0.72 
000715 41 8 0.654 
001116 15 4 0.313 
001157 9 4 0.35 
001216 17 4 0.383 
000392 55 2 0.555 
000874 10 4 0.353 
001546 21 5 0.303 
000686 31 7 0.338 
001446 51 2 0.56 
001680 29 5 0.324 
000845 13 4 0.327 
001190 11 4 0.344 
001418 55 5 0.403 
000095 10 2 0.421 
001138 10 4 0.399 
001567 71 6 0.327 
000908 12 4 0.343 
001655 67 2 0.66 
000436 43 6 0.307 
000833 10 4 0.364 
000859 10 4 0.434 
000883 13 4 0.437 
001125 13 4 0.286 
001241 17 4 0.296 
000220 6 2 0.434 
001337 10 4 0.304 
000505 49 7 0.335 
000630 43 8 0.606 
000218 65 2 0.546 
000013 9 2 0.209 
000009 45 2 0.543 
001367 12 4 0.313 
001593 101 5 0.338 
000114 57 2 0.544 
000584 51 7 0.297 
000217 65 2 0.546 
001287 17 4 0.297 
001646 61 5 0.274 
000361 13 2 0.511 
000186 13 2 0.431 
001514 19 3 0.232 
001231 15 4 0.262 
001025 14 4 0.308 
000330 13 2 0.407 
001285 14 4 0.289 
000858 13 4 0.297 
001269 12 2 0.206 
000995 16 4 0.356 
001309 13 4 0.385 
001233 15 3 0.203 
000348 41 2 0.563 
000120 37 2 0.539 
000029 11 2 0.503 
000035 14 2 0.307 
001081 16 4 0.379 
000643 37 8 0.48 
000132 24 2 0.348 
001384 12 4 0.36 
001142 10 4 0.359 
001698 73 5 0.305 
001528 63 5 0.273 
001204 27 4 0.389 
000765 45 8 0.534 
000081 10 2 0.301 
000033 8 2 0.385 
001556 21 5 0.271 
001004 7 4 0.349 
001624 27 3 0.254 
000478 35 2 0.345 
000256 14 2 0.327 
000353 43 2 0.568 
000698 33 6 0.294 
000334 14 2 0.481 
001755 45 5 0.305 
000633 45 8 0.39 
000300 11 2 0.395 
000987 9 4 0.306 
001581 59 6 0.343 
000310 18 2 0.365 
000638 37 7 0.3 
001545 21 5 0.303 
001177 8 4 0.216 
000517 49 7 0.445 
001443 63 5 0.394 
000207 41 2 0.543 
001447 49 5 0.286 
000577 41 8 0.578 
001631 65 7 0.27 
001716 65 5 0.29 
000644 43 8 0.462 
001254 20 4 0.251 
001428 83 6 0.309 
000147 55 2 0.547 
000448 51 3 0.266 
000473 45 5 0.277 
001407 69 5 0.299 
001521 49 5 0.266 
000365 10 4 0.253 
000322 39 2 0.551 
001280 12 4 0.319 
001299 10 4 0.27 
001440 45 7 0.347 
001741 65 5 0.303 
001310 11 4 0.309 
001746 65 5 0.268 
001563 49 5 0.335 
000692 41 8 0.461 
001708 121 6 0.392 
000888 15 4 0.399 
001425 77 5 0.298 
001547 75 5 0.378 
001111 11 4 0.351 
000782 33 6 0.3 
001200 13 3 0.252 
000631 43 8 0.606 
000892 13 4 0.343 
000879 14 4 0.237 
000336 12 2 0.498 
001340 8 4 0.327 
000911 4 4 0.32 
000865 16 4 0.426 
001707 121 6 0.392 
001092 16 4 0.272 
001018 11 4 0.4 
000800 9 4 0.36 
001088 10 4 0.388 
001570 55 5 0.344 
000352 43 2 0.568 
000856 13 4 0.373 
000251 13 2 0.235 
001176 8 4 0.297 
001582 57 7 0.25 
000313 57 2 0.538 
001441 45 7 0.347 
000429 37 7 0.469 
000780 33 8 0.476 
000134 57 2 0.51 
001185 8 4 0.254 
001328 11 4 0.297 
001702 127 5 0.316 
000852 8 4 0.303 
000408 51 2 0.529 
001612 75 5 0.425 
001560 25 7 0.254 
000639 37 7 0.3 
000377 45 2 0.553 
001069 13 4 0.451 
000306 17 2 0.514 
001043 8 4 0.361 
001352 11 4 0.319 
001008 16 4 0.297 
000912 16 4 0.285 
000034 47 2 0.555 
000398 19 2 0.531 
000397 19 2 0.531 
001053 13 3 0.215 
000225 15 2 0.477 
000746 41 5 0.254 
001114 11 4 0.357 
001538 65 6 0.313 
001463 55 5 0.31 
001745 65 5 0.268 
001476 35 2 0.658 
000589 45 8 0.741 
000165 6 2 0.473 
001132 14 4 0.395 
000355 17 4 0.234 
000194 20 2 0.612 
001391 11 4 0.301 
001621 43 5 0.285 
001744 39 3 0.255 
001135 14 4 0.414 
001543 49 5 0.306 
000950 19 4 0.289 
001397 11 4 0.286 
000540 37 7 0.456 
000549 37 7 0.28 
000740 41 8 0.447 
001753 57 5 0.318 
001652 83 5 0.277 
000331 14 2 0.485 
000345 12 2 0.426 
000935 11 4 0.359 
001284 12 4 0.256 
001490 41 5 0.263 
001007 17 4 0.343 
000459 37 8 0.391 
001031 12 4 0.356 
000535 41 8 0.46 
001143 10 4 0.276 
000201 9 2 0.619 
000305 16 2 0.464 
000243 53 2 0.553 
000383 45 2 0.557 
000171 41 2 0.55 
000380 19 2 0.492 
000971 13 4 0.31 
000927 13 4 0.253 
000762 25 8 0.733 
000529 37 7 0.381 
000675 37 8 0.373 
001421 59 6 0.359 
000107 9 2 0.417 
000614 37 5 0.278 
000490 35 3 0.199 
000276 14 2 0.379 
000253 45 2 0.546 
000124 47 2 0.543 
000042 8 2 0.391 
001163 12 4 0.326 
001525 23 5 0.302 
000894 14 4 0.295 
000625 37 7 0.449 
001586 25 5 0.256 
000047 11 2 0.355 
000835 14 4 0.364 
001329 11 4 0.223 
000170 9 2 0.515 
000197 37 2 0.537 
000787 29 8 0.597 
001660 61 5 0.254 
000877 11 4 0.316 
000974 9 4 0.319 
000399 13 2 0.422 
000443 45 5 0.232 
000228 45 2 0.562 
000454 43 5 0.245 
001585 25 5 0.256 
000776 29 7 0.265 
000393 55 2 0.555 
001456 35 2 0.679 
000205 53 2 0.549 
000216 18 2 0.2 
001442 63 5 0.394 
000673 29 8 0.646 
000133 57 2 0.51 
000660 37 8 0.579 
000897 11 3 0.213 
000915 14 4 0.308 
001105 11 4 0.396 
000543 51 7 0.257 
001158 8 4 0.254 
000997 18 4 0.279 
001735 45 6 0.325 
001000 8 4 0.374 
000933 11 3 0.208 
000525 43 5 0.238 
001695 49 3 0.218 
001671 85 5 0.246 
000678 39 8 0.652 
001398 10 4 0.28 
001262 11 4 0.322 
000699 33 6 0.294 
000063 5 2 0.531 
001472 67 2 0.245 
000578 39 8 0.497 
000889 17 4 0.517 
000230 12 2 0.489 
000642 37 8 0.48 
000115 15 2 0.203 
001237 23 4 0.254 
001595 59 5 0.323 
000435 33 7 0.48 
000637 39 8 0.751 
000878 11 4 0.332 
001478 51 5 0.281 
001101 9 4 0.293 
001234 16 4 0.314 
001462 55 5 0.31 
000793 41 8 0.749 
000360 15 2 0.25 
001601 49 5 0.28 
000984 15 4 0.255 
001402 5 4 0.396 
000241 13 2 0.437 
000067 8 2 0.469 
001411 73 6 0.349 
000452 57 8 0.561 
000137 16 2 0.499 
001236 24 4 0.277 
001703 127 5 0.316 
000252 45 2 0.546 
000460 43 7 0.294 
001130 12 4 0.324 
001613 75 5 0.425 
001734 48 3 0.221 
001210 13 4 0.391 
000738 43 8 0.696 
000007 15 2 0.472 
000105 13 2 0.615 
000259 14 2 0.622 
000347 41 2 0.563 
001323 14 4 0.284 
001014 18 4 0.289 
000285 14 2 0.502 
001065 14 4 0.27 
001465 23 7 0.319 
001230 13 3 0.2 
001729 42 3 0.199 
001455 35 2 0.679 
000672 29 8 0.646 
001257 9 2 0.239 
000769 53 8 0.529 
000636 39 8 0.751 
001682 127 5 0.361 
000851 10 4 0.358 
000269 18 2 0.595 
001681 29 5 0.324 
000868 14 4 0.392 
000247 37 2 0.537 
001153 6 4 0.393 
000591 41 7 0.26 
001382 11 4 0.313 
001022 13 4 0.4 
000476 37 8 0.412 
001469 8 3 0.216 
000051 13 2 0.626 
001300 13 4 0.382 
000669 35 3 0.204 
001715 65 5 0.29 
001217 13 4 0.284 
000909 9 4 0.279 
001238 19 4 0.279 
000957 15 4 0.302 
001348 11 4 0.369 
000966 12 4 0.252 
000680 23 8 0.357 
001544 12 2 0.194 
000441 47 8 0.677 
000802 12 4 0.388 
001315 14 4 0.403 
001731 73 6 0.343 
001324 12 4 0.358 
000547 41 8 0.695 
001214 18 4 0.31 
000840 15 4 0.232 
001278 8 3 0.216 
001383 7 2 0.212 
001388 4 4 0.328 
000326 16 2 0.463 
001704 68 3 0.22 
001182 14 4 0.267 
000139 14 2 0.617 
000231 13 2 0.527 
001747 57 5 0.345 
000975 13 4 0.301 
000038 19 2 0.301 
001028 3 4 0.328 
000485 43 7 0.255 
001492 61 5 0.303 
000301 9 2 0.525 
000834 14 4 0.286 
001202 29 4 0.323 
000536 27 8 0.37 
001082 9 4 0.381 
000472 45 5 0.277 
000798 43 8 0.758 
001346 11 4 0.323 
000918 19 4 0.292 
000304 24 2 0.55 
001317 12 4 0.287 
000697 35 3 0.248 
000619 37 7 0.433 
001040 13 4 0.323 
000594 39 7 0.472 
000843 12 4 0.296 
001187 9 4 0.281 
000850 11 4 0.365 
000839 12 4 0.305 
001335 11 4 0.298 
000373 55 2 0.554 
001450 49 8 0.261 
001415 59 6 0.326 
000000 19 2 0.53 
000855 11 4 0.306 
000648 33 8 0.495 
001396 12 4 0.357 
000371 16 2 0.398 
001675 69 5 0.246 
000857 11 4 0.375 
001603 79 5 0.356 
001209 17 3 0.22 
000089 10 2 0.534 
001656 67 2 0.66 
001405 4 4 0.291 
001115 10 4 0.317 
001203 29 3 0.236 
001728 71 5 0.354 
000684 29 8 0.65 
001401 10 4 0.233 
000400 13 2 0.202 
001307 7 4 0.347 
001602 79 5 0.356 
001225 11 4 0.366 
001600 49 5 0.28 
000764 45 8 0.534 
000626 33 6 0.283 
000483 29 8 0.677 
000829 11 4 0.393 
000130 45 2 0.558 
000190 14 2 0.392 
001145 12 4 0.335 
000084 8 2 0.354 
000929 15 4 0.325 
001597 45 5 0.382 
000962 13 4 0.318 
001196 12 4 0.335 
001244 16 4 0.316 
000624 37 7 0.449 
000344 9 2 0.578 
000482 29 8 0.677 
000862 7 4 0.379 
001263 14 4 0.284 
000553 41 8 0.723 
000382 45 2 0.557 
001611 39 5 0.312 
001592 101 5 0.338 
001208 17 4 0.309 
001073 14 4 0.336 
001083 11 4 0.288 
000022 4 2 0.327 
001261 16 4 0.363 
001468 61 5 0.303 
001565 25 6 0.335 
001501 21 5 0.258 
000849 15 4 0.263 
001333 14 4 0.366 
001057 12 4 0.429 
001419 22 2 0.29 
001548 75 5 0.378 
000679 39 8 0.652 
001720 53 5 0.291 
001561 25 7 0.254 
000781 33 8 0.476 
000091 11 2 0.499 
000195 7 2 0.356 
000296 12 2 0.42 
000495 33 7 0.466 
000537 27 8 0.37 
001535 15 5 0.303 
001370 11 4 0.29 
000657 35 2 0.365 
000709 47 8 0.692 
001420 59 6 0.359 
001038 15 4 0.341 
000362 51 2 0.542 
000930 16 3 0.207 
000090 11 2 0.452 
000242 53 2 0.553 
001641 67 2 0.658 
000396 13 2 0.363 
001181 8 4 0.336 
000524 43 5 0.238 
000284 16 2 0.518 
001251 19 4 0.254 
001035 13 4 0.365 
001467 61 5 0.303 
001041 13 4 0.254 
001140 13 4 0.315 
000561 43 5 0.298 
000378 45 2 0.553 
001075 12 4 0.412 
000632 45 8 0.39 
001694 45 3 0.255 
000428 37 7 0.469 
001113 10 4 0.325 
000386 10 2 0.408 
000516 49 7 0.445 
001504 15 3 0.223 
001366 12 4 0.368 
001630 65 7 0.27 
001044 14 4 0.348 
000268 61 2 0.543 
000214 21 2 0.539 
000279 14 2 0.51 
000018 16 2 0.544 
000656 35 2 0.365 
000278 59 2 0.544 
000112 11 2 0.518 
001537 65 6 0.313 
001637 61 5 0.363 
001133 11 4 0.339 
000008 8 2 0.455 
001087 14 4 0.363 
001670 85 5 0.246 
001134 15 4 0.297 
000283 47 2 0.557 
001722 65 6 0.297 
001691 87 5 0.326 
000370 10 2 0.449 
000339 10 2 0.402 
001587 59 5 0.339 
001449 17 3 0.264 
000606 33 8 0.648 
