000555 37 7 0.413 
001049 13 4 0.548 
000600 33 7 0.418 
001752 57 3 0.743 
000896 11 3 0.986 
001107 12 4 0.571 
000477 37 7 0.409 
000418 41 7 0.432 
001066 14 4 0.584 
000453 57 8 0.436 
001754 36 3 0.353 
000721 33 8 0.432 
001683 127 8 0.44 
000681 23 7 0.424 
000805 15 4 0.471 
001633 75 7 0.454 
000814 13 4 0.532 
001184 9 4 0.587 
000799 43 8 0.428 
000662 31 8 0.429 
001732 77 3 0.806 
001093 13 4 0.606 
001059 13 4 0.624 
001756 45 7 0.428 
001719 21 3 0.988 
001690 87 8 0.424 
001199 12 4 0.498 
000447 43 8 0.431 
000693 41 7 0.439 
000786 29 7 0.438 
000608 43 7 0.42 
000585 51 7 0.385 
000583 37 3 0.378 
001003 13 3 0.695 
000528 37 8 0.433 
001137 9 4 0.61 
000489 37 8 0.442 
000880 15 3 0.73 
001696 49 8 0.453 
001159 9 4 0.578 
000518 41 7 0.433 
000612 35 4 0.406 
001055 12 4 0.381 
001750 41 7 0.42 
001674 30 3 0.617 
001148 10 4 0.554 
000595 39 8 0.434 
001033 14 4 0.597 
001056 12 4 0.619 
001644 40 7 0.294 
001173 9 4 0.669 
001024 11 4 0.622 
000826 13 3 0.895 
000663 31 8 0.429 
000983 13 3 0.959 
001653 83 8 0.451 
001179 11 4 0.612 
001102 11 4 0.521 
001709 64 4 0.297 
000991 18 3 0.579 
000558 45 7 0.418 
000437 43 8 0.427 
001034 19 4 0.572 
001071 9 4 0.694 
001109 14 4 0.619 
001727 71 7 0.45 
001106 12 4 0.47 
000891 13 4 0.626 
000981 11 4 0.614 
001167 11 4 0.656 
000777 29 7 0.429 
000615 37 8 0.444 
001194 11 4 0.658 
001666 73 7 0.438 
000965 16 4 0.498 
001688 83 3 0.342 
000853 15 3 0.746 
000920 13 4 0.565 
001126 12 4 0.559 
001144 10 4 0.593 
000867 15 4 0.595 
001162 11 4 0.609 
000705 47 8 0.448 
000905 12 4 0.66 
000548 37 8 0.433 
000939 15 4 0.427 
001751 41 7 0.42 
001651 35 4 0.348 
001736 45 7 0.418 
000603 33 7 0.419 
001195 11 4 0.647 
001046 13 4 0.533 
001080 14 4 0.611 
001023 13 4 0.544 
000470 27 8 0.43 
000972 18 4 0.607 
000666 47 8 0.444 
001020 14 4 0.563 
001168 12 4 0.556 
001154 11 4 0.602 
000844 13 3 0.782 
000609 43 7 0.42 
001147 9 4 0.583 
001175 9 4 0.661 
001070 15 4 0.508 
000989 13 3 0.687 
001711 77 7 0.432 
001060 13 4 0.561 
000963 14 4 0.634 
000924 16 4 0.512 
000494 33 8 0.425 
001076 10 4 0.604 
000554 37 7 0.413 
001171 12 3 0.491 
000727 45 7 0.424 
000838 6 3 0.96 
001127 11 4 0.693 
000813 14 4 0.562 
001128 12 4 0.648 
001193 10 4 0.622 
001687 83 3 0.342 
000728 53 8 0.422 
000977 13 4 0.591 
000822 8 4 0.619 
000752 27 7 0.431 
001011 11 4 0.62 
001005 9 4 0.618 
001086 10 4 0.632 
000744 41 7 0.437 
000715 41 7 0.434 
001116 15 4 0.576 
001157 9 4 0.606 
000874 10 3 0.992 
000686 31 8 0.423 
001680 29 7 0.428 
000845 13 4 0.601 
001190 11 4 0.572 
001138 10 4 0.52 
000908 12 4 0.641 
001655 67 4 0.487 
000436 43 8 0.427 
000833 10 3 0.506 
000859 10 3 0.766 
000883 13 3 0.867 
001125 13 4 0.607 
000505 49 7 0.426 
000630 43 8 0.436 
000584 51 7 0.385 
001646 61 7 0.439 
001025 14 4 0.59 
000858 13 4 0.614 
000995 16 4 0.582 
001081 16 4 0.482 
000643 37 8 0.438 
001142 10 4 0.605 
001698 73 3 0.575 
000765 45 7 0.435 
001004 7 4 0.643 
000478 35 4 0.367 
000698 33 8 0.42 
001755 45 7 0.428 
000633 45 7 0.438 
000987 9 4 0.646 
000638 37 8 0.45 
001177 8 4 0.606 
000517 49 7 0.421 
000577 41 7 0.435 
001716 65 8 0.417 
000644 43 8 0.425 
000448 51 3 0.398 
000473 45 7 0.442 
001741 65 8 0.437 
001746 65 8 0.438 
000692 41 7 0.439 
001708 121 7 0.456 
000888 15 4 0.599 
001111 11 4 0.608 
000782 33 7 0.421 
000631 43 8 0.436 
000892 13 3 0.793 
000879 14 4 0.631 
000911 4 4 0.68 
000865 16 3 0.617 
001707 121 7 0.456 
001092 16 4 0.611 
001018 11 4 0.561 
000800 9 3 0.923 
001088 10 4 0.651 
000856 13 3 0.583 
001176 8 4 0.62 
000429 37 7 0.405 
000780 33 7 0.42 
001185 8 4 0.613 
001702 127 3 0.771 
000852 8 4 0.633 
000639 37 8 0.45 
001069 13 4 0.545 
001043 8 4 0.61 
001008 16 4 0.417 
000912 16 4 0.569 
001053 13 4 0.656 
000746 41 7 0.432 
001114 11 4 0.548 
001745 65 8 0.438 
000589 45 7 0.443 
001132 14 4 0.617 
001744 39 4 0.327 
001135 14 4 0.562 
000950 19 3 0.716 
000540 37 7 0.398 
000549 37 8 0.433 
000740 41 7 0.436 
001753 57 3 0.743 
001652 83 8 0.451 
000935 11 4 0.635 
001007 17 4 0.61 
000459 37 8 0.441 
001031 12 4 0.651 
000535 41 7 0.43 
001143 10 4 0.657 
000971 13 4 0.522 
000927 13 4 0.599 
000762 25 8 0.423 
000529 37 8 0.433 
000675 37 8 0.445 
000614 37 8 0.444 
000490 35 7 0.352 
001163 12 4 0.627 
000894 14 4 0.58 
000625 37 8 0.444 
000835 14 4 0.506 
000787 29 7 0.438 
001660 61 7 0.422 
000877 11 3 0.98 
000974 9 4 0.581 
000443 45 7 0.436 
000454 43 8 0.434 
000776 29 7 0.429 
000673 29 8 0.43 
000660 37 8 0.435 
000897 11 4 0.681 
000915 14 4 0.581 
001105 11 4 0.576 
000543 51 7 0.43 
001158 8 4 0.613 
000997 18 4 0.492 
001735 45 7 0.418 
001000 8 4 0.614 
000933 11 4 0.706 
000525 43 7 0.427 
001695 49 8 0.453 
001671 85 7 0.417 
000678 39 8 0.439 
000699 33 8 0.42 
000578 39 8 0.439 
000889 17 3 0.668 
000642 37 8 0.438 
000435 33 8 0.43 
000637 39 8 0.431 
000878 11 4 0.582 
001101 9 4 0.594 
000793 41 7 0.437 
000984 15 4 0.63 
000452 57 8 0.436 
001703 127 3 0.771 
000460 43 7 0.428 
001130 12 4 0.629 
001734 48 3 0.359 
000738 43 8 0.419 
001014 18 4 0.549 
001065 14 4 0.572 
001729 42 7 0.405 
000672 29 8 0.43 
000769 53 8 0.422 
000636 39 8 0.431 
001682 127 8 0.44 
000851 10 4 0.533 
001681 29 7 0.428 
000868 14 3 0.514 
001153 6 3 0.842 
000591 41 7 0.432 
001022 13 4 0.566 
000476 37 7 0.409 
000669 35 4 0.462 
001715 65 8 0.417 
000909 9 4 0.649 
000957 15 4 0.546 
000966 12 4 0.596 
000680 23 7 0.424 
000441 47 7 0.419 
000802 12 3 0.689 
001731 73 7 0.428 
000547 41 7 0.44 
000840 15 4 0.601 
001704 68 3 0.409 
001182 14 4 0.597 
001747 57 7 0.426 
000975 13 4 0.616 
001028 3 4 0.535 
000485 43 8 0.429 
000834 14 4 0.622 
000536 27 7 0.432 
001082 9 4 0.577 
000472 45 7 0.442 
000798 43 8 0.428 
000918 19 4 0.575 
000697 35 4 0.435 
000619 37 8 0.443 
001040 13 4 0.617 
000594 39 8 0.434 
000843 12 4 0.671 
001187 9 4 0.53 
000850 11 4 0.647 
000839 12 4 0.556 
000855 11 3 0.526 
000648 33 8 0.435 
001675 69 8 0.445 
000857 11 3 0.712 
001656 67 4 0.487 
001115 10 4 0.648 
001728 71 7 0.45 
000684 29 8 0.43 
000764 45 7 0.435 
000626 33 8 0.426 
000483 29 7 0.461 
000829 11 4 0.507 
001145 12 4 0.648 
000929 15 4 0.567 
000962 13 4 0.606 
001196 12 4 0.597 
000624 37 8 0.444 
000482 29 7 0.461 
000862 7 3 0.991 
000553 41 7 0.436 
001073 14 4 0.516 
001083 11 4 0.647 
000849 15 4 0.573 
001057 12 4 0.59 
000679 39 8 0.439 
001720 53 8 0.429 
000781 33 7 0.42 
000495 33 8 0.425 
000537 27 7 0.432 
000657 35 4 0.321 
000709 47 8 0.447 
001038 15 4 0.62 
000930 16 4 0.562 
001641 67 3 0.484 
001181 8 4 0.525 
000524 43 7 0.427 
001035 13 4 0.647 
001041 13 4 0.586 
001140 13 4 0.659 
000561 43 7 0.421 
001075 12 4 0.476 
000632 45 7 0.438 
001694 45 3 0.598 
000428 37 7 0.405 
001113 10 4 0.597 
000516 49 7 0.421 
001044 14 4 0.61 
000656 35 4 0.321 
001637 61 8 0.44 
001133 11 4 0.585 
001087 14 4 0.538 
001670 85 7 0.417 
001134 15 4 0.606 
001722 65 3 0.557 
001691 87 8 0.424 
000606 33 8 0.431 
000416 27 8 0.427 
000768 53 8 0.422 
000570 29 8 0.435 
000948 14 4 0.631 
001635 77 7 0.432 
001012 9 3 0.552 
000953 14 4 0.624 
001739 35 3 0.681 
001077 12 4 0.652 
001654 52 4 0.419 
000932 14 4 0.563 
000996 19 4 0.48 
000792 41 7 0.437 
001098 14 4 0.612 
000893 15 4 0.505 
000618 37 8 0.443 
000926 16 3 0.819 
000745 41 7 0.437 
000978 12 4 0.652 
001170 13 4 0.611 
