001454 25 3 0.253 
001371 11 3 0.241 
000025 10 3 0.237 
001326 11 4 0.256 
001458 55 6 0.276 
000602 33 8 0.682 
001494 13 3 0.218 
001045 14 4 0.4 
000267 61 2 0.69 
000117 11 2 0.656 
001227 10 3 0.254 
001095 14 3 0.255 
000021 10 2 0.703 
000125 47 2 0.673 
001417 55 5 0.236 
001240 20 4 0.422 
000162 9 3 0.221 
001235 23 4 0.448 
000579 39 8 0.585 
000828 13 3 0.252 
000110 18 2 0.66 
000691 37 8 0.58 
000417 27 7 0.489 
000387 49 2 0.712 
001311 12 3 0.257 
000714 41 8 0.564 
001579 28 3 0.255 
000001 12 4 0.224 
000729 53 8 0.718 
001609 37 3 0.259 
000324 11 2 0.671 
000446 43 8 0.648 
000530 45 7 0.294 
000654 33 8 0.576 
000582 37 7 0.454 
000506 39 8 0.601 
000601 33 7 0.392 
000771 47 8 0.726 
000332 45 2 0.68 
000119 11 3 0.24 
000274 15 2 0.666 
000039 43 2 0.669 
000312 57 2 0.7 
000403 43 2 0.637 
000750 49 7 0.483 
000219 7 2 0.661 
000327 45 2 0.695 
000720 33 8 0.533 
000325 8 2 0.245 
000716 37 8 0.676 
000488 37 7 0.485 
001470 27 3 0.248 
000329 17 2 0.662 
000350 12 4 0.214 
001201 15 4 0.372 
000286 10 5 0.243 
001643 89 5 0.243 
001495 21 3 0.253 
000434 33 7 0.453 
000741 41 8 0.726 
000541 37 8 0.524 
000704 47 8 0.554 
001659 31 4 0.26 
000763 25 8 0.478 
000722 39 8 0.635 
000613 35 8 0.584 
000620 43 7 0.411 
