
Multiple GPUs detected! Turning off JIT.
Scaling parameters by 3.00 to account for a batch size of 24.
loading annotations into memory...
Done (t=53.20s)
creating index...
index created!
loading annotations into memory...
Done (t=4.40s)
creating index...
index created!
Initializing weights...
Begin training!

[  0]     610 || B: 1.055 | C: 1.221 | M: 1.031 | S: 0.089 | T: 3.397 || ETA: 1 day, 15:21:39 || timer: 0.917
[  0]     620 || B: 1.034 | C: 1.197 | M: 1.021 | S: 0.087 | T: 3.339 || ETA: 1 day, 15:18:46 || timer: 0.894
[  0]     630 || B: 1.011 | C: 1.185 | M: 1.009 | S: 0.086 | T: 3.292 || ETA: 1 day, 15:39:13 || timer: 8.039
[  0]     640 || B: 0.985 | C: 1.169 | M: 0.987 | S: 0.086 | T: 3.228 || ETA: 1 day, 15:34:09 || timer: 0.929
[  0]     650 || B: 0.971 | C: 1.155 | M: 0.977 | S: 0.084 | T: 3.187 || ETA: 1 day, 15:30:03 || timer: 0.914
[  0]     660 || B: 0.956 | C: 1.142 | M: 0.974 | S: 0.083 | T: 3.156 || ETA: 1 day, 15:26:13 || timer: 0.910
[  0]     670 || B: 0.940 | C: 1.129 | M: 0.968 | S: 0.084 | T: 3.120 || ETA: 1 day, 15:22:27 || timer: 0.922
[  0]     680 || B: 0.924 | C: 1.127 | M: 0.965 | S: 0.085 | T: 3.101 || ETA: 1 day, 15:17:47 || timer: 0.926
[  0]     690 || B: 0.926 | C: 1.107 | M: 0.962 | S: 0.086 | T: 3.081 || ETA: 1 day, 15:12:47 || timer: 0.881
[  0]     700 || B: 0.930 | C: 1.105 | M: 0.960 | S: 0.087 | T: 3.082 || ETA: 1 day, 15:08:54 || timer: 0.953
[  0]     710 || B: 0.929 | C: 1.100 | M: 0.957 | S: 0.087 | T: 3.072 || ETA: 1 day, 15:04:59 || timer: 0.932
[  0]     720 || B: 0.912 | C: 1.088 | M: 0.942 | S: 0.087 | T: 3.030 || ETA: 1 day, 15:00:37 || timer: 0.906
[  0]     730 || B: 0.902 | C: 1.071 | M: 0.932 | S: 0.085 | T: 2.991 || ETA: 1 day, 15:15:31 || timer: 0.861
[  0]     740 || B: 0.906 | C: 1.072 | M: 0.937 | S: 0.083 | T: 2.998 || ETA: 1 day, 15:11:31 || timer: 0.906
[  0]     750 || B: 0.900 | C: 1.059 | M: 0.932 | S: 0.085 | T: 2.976 || ETA: 1 day, 15:07:03 || timer: 0.869
[  0]     760 || B: 0.895 | C: 1.050 | M: 0.915 | S: 0.085 | T: 2.946 || ETA: 1 day, 15:03:46 || timer: 0.963
[  0]     770 || B: 0.893 | C: 1.047 | M: 0.913 | S: 0.084 | T: 2.937 || ETA: 1 day, 15:00:28 || timer: 0.924
[  0]     780 || B: 0.880 | C: 1.020 | M: 0.901 | S: 0.082 | T: 2.883 || ETA: 1 day, 14:56:27 || timer: 0.887
[  0]     790 || B: 0.869 | C: 1.015 | M: 0.901 | S: 0.082 | T: 2.868 || ETA: 1 day, 14:52:38 || timer: 0.898
[  0]     800 || B: 0.853 | C: 1.002 | M: 0.888 | S: 0.081 | T: 2.824 || ETA: 1 day, 14:50:38 || timer: 0.940
